username,black,darkGrey,deepGrey,mediumGrey,lightGrey,white,beige,peach,brown,chocolate,rust,orange,yellow,pastelYellow,lime,green,darkGreen,forest,darkTeal,lightTeal,aqua,azure,blue,navy,purple,mauve,magenta,pink,watermelon,red,rose,maroon,darkChocolate,darkPurple
ludw@beehaw.org,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,6,0,0,0,0
DutchPowerFuckAll@lemmy.world,87,0,0,1,3,32,0,0,3,0,89,0,2,0,0,3,0,0,0,0,0,3,27,0,0,0,0,0,0,2,20,0,0,0
freo3579@lemmy.world,2,0,0,0,0,8,0,0,0,0,0,3,0,0,2,42,32,0,0,0,1,4,1,0,0,0,0,0,0,176,0,0,0,0
sashimi@lemmy.world,101,0,0,16,0,0,0,0,2,0,4,23,27,2,0,0,0,0,3,0,48,30,6,0,0,0,0,0,0,8,0,1,0,0
dakerDraws@pawb.social,66,0,0,0,52,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,25,1,0,91,0,0,28,0,2,0,0,0,0
jo3rn@feddit.de,63,0,0,0,0,24,3,0,24,7,0,0,10,0,0,0,56,0,0,0,0,0,0,0,2,13,35,19,8,6,0,0,0,0
418@postit.quantentoast.de,2,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,169,11,0,7,61,8,0,0,0,0,4,0,0,0,0
enjoy_slurm@lemmy.world,40,0,0,13,195,1,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Slayan@lemmy.ca,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,103,0,0,0,0
kala_telo@lemmy.blahaj.zone,5,0,34,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,47,23,39,111,0,0,0,0,0,0
lemmonadeguy@lemmy.world,174,8,0,0,3,25,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,44,2,0,0,0
GrantFive@lemmy.world,215,0,0,2,0,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0
Oxnvat@lemmy.world,26,0,0,0,10,2,0,29,20,58,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,30,0,0,0,0
samc@lemmy.nz,218,0,0,0,0,4,0,0,9,0,0,0,0,0,1,1,12,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0
AdrianTheFrog@lemmy.world,175,30,0,0,0,12,0,0,0,0,25,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
ithilwen@lemmy.world,106,0,0,0,0,5,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,2,4,0,24,60,41,0,0,0,0,0,0,0
p9j823f@lemmy.world,28,0,0,0,0,0,0,1,14,19,7,28,0,43,0,0,0,0,0,0,0,2,9,0,37,0,0,22,0,38,13,0,0,0
DeepCockGalactic@pornlemmy.com,84,0,0,0,0,2,0,0,0,0,6,16,54,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,29,0,0,0,0
JudeH@lemmy.world,96,0,0,7,0,0,0,0,17,0,11,9,12,1,0,0,0,0,3,0,53,32,6,0,0,0,0,0,0,2,5,6,0,0
Hikyuri@lemmynsfw.com,65,0,0,0,0,2,24,6,0,0,1,24,0,10,0,0,0,0,0,0,0,6,17,37,30,0,0,0,1,8,19,10,0,0
SeeStars@midwest.social,141,0,0,9,27,13,0,0,0,0,1,10,27,0,0,0,0,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0
kvothelu@lemmy.world,183,0,5,1,0,0,2,6,2,31,0,0,0,0,0,0,3,0,0,0,0,8,8,0,0,0,0,0,0,0,8,1,0,0
beta_tester@lemmy.ml,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,38,0,30,0,0,0,0,165,0,0,0,0
kat@feddit.de,66,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,72,0,76,0,0,0,0,8,0,0,0,0
johnnei@lemmy.johnnei.org,97,2,0,0,0,47,0,0,0,0,13,0,5,0,0,0,2,0,0,79,0,3,5,0,0,0,0,3,0,0,1,0,0,0
Nath@aussie.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,3,0,0,0,0,0,0,0,0,0,0
hitagi@ani.social,9,9,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,9,0,63,10,0,2,0,0,0
duckington@lemmy.world,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,102,0,0,0,0,0,0,0,0,0,0,0
user68k@wired.bluemarch.art,126,0,0,0,0,7,0,0,0,0,31,2,0,0,0,0,79,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
starflower@lemmy.blahaj.zone,68,4,10,21,9,47,1,1,0,0,0,3,3,0,0,0,0,0,0,2,0,1,16,4,19,0,18,12,5,4,3,3,0,0
raposia@lemmy.world,49,6,0,0,0,9,0,0,25,0,0,0,0,17,0,0,0,0,0,5,14,0,34,72,0,0,0,0,0,22,0,0,0,0
dddw@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pickles@lemmy.blahaj.zone,1,12,0,0,0,0,0,0,0,0,127,47,0,0,0,0,0,0,0,0,0,53,0,12,0,0,0,0,0,0,0,0,0,0
Shizukan@lemmy.world,181,0,5,4,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,44,2,0,0,0,0,0,2,1,0,0
Xotor@feddit.de,155,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
lemmyrob23@lemmy.world,53,0,0,0,0,25,12,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,130,0,0,0,0
LeftRedditOnJul1@lemmy.world,88,5,0,0,0,9,0,0,0,0,35,0,27,0,0,30,21,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
deras@sopuli.xyz,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,2,0,211,0,0,0,0,0,0,21,1,0,0,0
Sal@mander.xyz,96,0,0,0,6,1,0,2,0,0,0,72,0,0,0,1,8,7,0,0,10,2,0,0,0,0,0,15,0,25,0,0,0,0
Zeku@feddit.de,41,0,0,0,0,1,0,0,0,0,19,0,70,0,0,0,0,0,0,0,0,0,67,0,2,0,0,0,0,44,0,0,0,0
Seroel@lemmy.blahaj.zone,68,4,31,9,16,4,7,1,0,0,8,17,32,19,0,0,0,0,0,0,1,2,4,0,0,0,0,2,14,5,0,0,0,0
Rukmer@lemmy.world,65,0,0,0,48,0,0,0,0,27,0,6,0,0,31,3,1,48,5,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0
Dreyns@lemmy.ml,107,42,39,16,2,2,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,5,3,6,0,0
ImTiagoSousa@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,3,85,0,0,0,0
drunnells@lemmy.world,6,0,0,0,0,16,1,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,9,2,0,180,0,0,0,0,0,0,0,0
mauzg0d@lemmy.world,28,166,8,4,0,0,0,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
gtaEPIC@lemmy.world,27,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,11,0,0,12,111,0,1,0,0,0,0
Demigodrick@lemmy.zip,9,0,0,0,0,0,0,13,2,1,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
atake@lemm.ee,58,17,21,59,39,4,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0
Jayvmou@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vivhai@lemmy.blahaj.zone,56,8,0,1,8,2,57,5,0,0,0,7,5,1,0,9,4,0,0,0,0,6,33,11,0,0,0,0,15,12,0,0,0,0
dabster291@lemmy.zip,8,0,0,0,0,11,0,0,0,0,1,0,191,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20wontons@lemmy.world,128,28,6,3,0,9,0,2,0,0,1,10,1,0,0,0,0,7,0,0,0,0,0,13,0,0,0,14,0,16,0,0,0,0
Aras@feddit.de,138,0,0,0,4,12,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,62,4,0,0,0
Kokaut@feddit.de,20,0,0,0,0,4,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95,2,0,0,0
L5s@lemmy.world,13,0,0,4,0,7,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,101,27,0,0,0,0,9,0,8,17,27,0,0
Chloyster@lemm.ee,43,27,0,17,0,0,0,0,0,81,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ritsu4Life@lemmy.world,216,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
IPimpMickeyMouse@lemmy.world,2,0,0,9,3,0,20,17,0,9,2,88,3,23,0,0,0,0,0,0,29,11,0,0,2,0,1,1,5,6,0,4,0,0
ClamDrinker@lemmy.world,106,0,0,0,0,39,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,66,5,0,0,0,0
Coaster@lemmy.world,0,6,0,0,0,3,0,0,0,0,0,25,9,10,0,8,14,0,0,10,57,35,1,7,6,0,0,27,0,16,0,0,0,0
L4s@lemmy.world,9,0,0,6,0,4,0,0,0,0,3,0,0,0,0,18,0,6,0,0,0,100,36,0,0,0,0,7,0,7,13,25,0,0
Jax@programming.dev,45,46,55,0,0,6,0,0,0,1,0,1,6,0,0,0,6,1,0,0,0,46,8,1,7,1,0,0,0,0,0,4,0,0
Rainbow@lemmy.myserv.one,8,1,0,3,7,68,0,0,0,9,0,14,3,9,0,13,0,7,0,10,7,49,9,4,3,1,0,0,0,3,4,0,0,0
ChadThunderCock@lemmy.world,27,0,0,1,0,8,66,15,19,0,51,2,0,0,0,0,0,0,0,0,6,28,0,0,0,0,9,0,0,0,0,0,0,0
nevergonnagive@lemmy.ca,142,0,2,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
portside@monyet.cc,82,4,0,0,5,20,0,0,0,0,22,0,0,0,0,0,32,36,0,0,0,0,17,0,2,0,0,0,0,12,0,0,0,0
Kleysley@discuss.tchncs.de,28,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,138,32,0,0,0,1,0,0,30,0,0,0,0
Xelnoc@lemmy.blahaj.zone,14,0,33,0,0,39,0,0,0,0,30,0,0,0,0,0,2,1,0,0,0,47,37,0,7,2,0,12,0,0,7,0,0,0
warehouse@lemm.ee,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,140,0,0,0,0,0,87,0,0,0,0,0,0
massivepixler@lemmy.blahaj.zone,49,4,9,21,6,49,0,1,0,0,0,4,1,0,0,0,0,0,0,2,0,1,14,8,18,0,18,12,2,5,1,5,0,0
l6s@lemmy.world,9,0,0,7,0,4,0,0,0,0,4,0,0,0,0,21,0,5,0,0,0,97,30,0,0,0,0,8,0,6,13,26,0,0
purplepudding@sopuli.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,0,0,0,0,114,0,0,0,0,0,0
ThatOneBatTurd@lemmy.one,12,0,0,7,9,2,0,0,0,0,0,0,0,7,2,4,0,0,0,0,0,0,170,0,0,0,0,0,0,15,0,0,0,0
Blue_Spark@lemmy.world,1,42,87,75,5,0,0,0,2,9,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Pixelsuppe@lemmy.world,150,0,6,28,4,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0
ijeff@lemdro.id,120,19,4,2,17,15,0,0,0,1,2,0,3,0,12,25,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0
Fisk400@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,223,0,0,0,0
amplified@lemmy.world,12,0,0,7,0,0,0,0,13,4,11,0,7,0,0,0,0,0,0,0,0,36,93,43,0,0,0,0,0,0,0,0,0,0
cheesorist@lemmy.world,1,0,0,0,0,18,0,0,0,0,0,30,106,42,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0
beezlebug@lemmynsfw.com,110,35,14,5,15,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,6,15,2,0,0
Nicu@lemmy.world,63,0,0,0,0,31,0,0,0,0,0,0,33,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oihd@lemmy.world,88,0,0,0,0,10,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,66,6,0,0,0,0,0,0,46,0,0,0,0
Darxium@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,84,0,30,0,0,6,0,0,10,0,0,0,0,0,0,0,0,94,0,0,0,0
admin@kerala.party,0,0,0,2,20,4,2,6,2,0,16,17,37,0,0,4,3,0,0,3,0,17,6,0,0,0,1,0,0,61,23,0,0,0
bolleeer@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0
vint@l.antiope.link,0,0,0,0,0,17,0,0,0,33,7,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,127,2,0,0
bolleeer@discuss.tchncs.de,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0
Ery@lemmy.blahaj.zone,34,0,0,0,0,1,0,0,0,3,19,14,0,0,0,0,6,0,0,0,0,17,57,35,1,0,0,0,0,34,0,0,0,0
Parad1se@lemmy.world,0,1,1,3,2,0,0,0,30,14,33,0,0,3,0,15,0,0,13,0,57,14,7,0,9,0,0,0,7,0,11,0,0,0
ecbG6@sh.itjust.works,29,0,0,0,0,1,0,0,0,0,0,0,0,0,53,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nuage@lemmy.blahaj.zone,50,0,0,0,0,1,0,0,0,0,0,0,0,18,0,75,3,0,0,0,0,68,0,0,0,0,0,3,0,2,0,0,0,0
akariii@lemmy.blahaj.zone,0,0,0,0,9,2,0,0,29,0,0,0,0,0,0,0,77,6,0,0,0,0,0,0,0,0,0,0,0,77,17,0,0,0
Cinderbutt@sh.itjust.works,43,0,0,0,37,0,0,0,5,22,0,0,0,0,0,0,7,0,43,31,0,0,0,0,29,0,0,0,0,0,0,0,0,0
GothicLlama@lemmy.world,163,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,10,0,0,0,0,0,0
Pancito@lemmy.world,25,0,0,0,8,5,0,0,7,1,0,0,21,7,0,0,2,0,0,4,0,102,0,0,0,0,0,0,0,35,0,0,0,0
Dindonmasker@sh.itjust.works,19,0,0,0,0,6,0,0,0,1,0,0,21,0,18,0,0,6,0,0,0,0,0,52,62,30,1,0,0,0,0,0,0,0
Tasio@lemmy.world,158,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0
jawdetective@lemmy.zip,42,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,151,0,3,0,0
0xmrtt@lemmy.ca,0,0,0,6,5,2,0,0,11,0,0,0,20,59,0,29,6,0,0,0,0,15,21,1,0,0,0,0,22,17,0,0,0,0
painterr34@lemmy.federated.club,0,2,9,128,23,1,0,0,0,0,11,1,8,3,0,5,0,0,0,0,0,5,4,0,0,0,0,0,0,14,0,0,0,0
Xmaximus10@lemmy.world,17,3,1,10,3,4,0,0,2,10,0,7,0,0,22,56,42,1,0,2,0,1,15,0,0,5,0,0,0,12,0,0,0,0
MurphysPaw@sh.itjust.works,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,138,0,0,0,0
UhBell@lemmy.world,88,5,0,0,0,5,0,0,0,0,0,32,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,0
ANameOnTheInternet@lemmy.world,0,51,5,95,0,0,0,1,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Derpy@lemmy.world,69,0,25,47,13,19,0,0,0,0,0,14,8,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0
Kaliber50Kuchen@lemmy.world,147,0,0,24,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,6,0,0,0,0
terminator@nano.garden,40,0,34,0,8,34,11,14,0,0,11,0,0,0,0,0,0,0,0,9,6,0,42,0,0,0,0,0,0,1,0,0,0,0
PonE@discuss.online,4,8,1,0,1,0,0,0,0,0,6,0,0,7,0,13,1,1,1,4,33,54,5,10,15,0,7,21,4,7,6,0,0,0
StrawberrySocial@infosec.pub,0,4,1,0,0,46,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,73,5,0,0,3,25,48,0,1,0,0,0,0
anton@lemmy.blahaj.zone,0,0,104,0,0,41,0,0,1,58,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
muix@infosec.pub,46,0,0,0,0,4,0,0,0,0,9,0,16,0,0,1,0,0,0,0,0,57,54,0,0,0,0,0,0,22,0,0,0,0
thomas@lemmy.douwes.co.uk,204,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaput@jlai.lu,1,2,4,0,6,6,17,47,1,0,0,0,0,0,21,75,11,0,0,0,0,0,2,0,3,11,0,0,0,0,0,0,0,0
Smorty@lemmy.blahaj.zone,36,11,0,0,0,0,0,2,0,0,5,16,0,0,0,4,4,0,0,0,0,82,33,0,4,7,0,2,0,0,0,0,0,0
Snuffleungus@discuss.online,0,3,0,0,0,27,0,0,0,0,0,0,5,20,0,35,0,0,0,0,0,36,0,0,0,0,16,53,9,0,0,0,0,0
Rez@sh.itjust.works,45,0,0,0,1,39,0,0,0,0,0,1,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0
oleorun@lemmy.fan,1,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,11,0,6,8,4,31,90,5,1,8,1,0,2,4,10,0,0
Gingernate@lemmy.ml,201,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddd_w@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheGuyTM3@lemmy.ml,59,0,0,0,10,1,0,0,8,4,0,0,0,0,0,0,58,0,0,0,4,0,3,0,0,0,0,0,0,56,0,1,0,0
axmo@lemmy.ca,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
flatrute@lemmy.world,67,0,0,0,0,21,0,0,0,0,10,5,24,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,28,0,0,0,0
Grosshirn@feddit.de,7,0,0,0,0,0,0,0,3,0,1,0,140,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,45,0,0,0,0
willowsdsrising@lemmy.world,3,5,5,7,5,2,0,0,0,0,0,9,1,2,0,0,0,0,4,10,3,3,1,5,37,31,9,28,8,1,1,21,0,0
pedrito@lemmy.world,32,2,0,0,1,15,0,0,0,24,0,22,5,0,0,12,0,6,23,0,0,5,2,2,10,2,0,8,0,30,0,0,0,0
bunbun@lemmy.world,165,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Albert180@feddit.de,0,0,0,0,0,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,33,1,153,0,0,0,0,0,0,0,0,0
hanke@feddit.nu,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0
Katzenfleischlasagne@lemmy.world,114,0,0,24,0,2,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0
t0mmel@feddit.de,79,0,34,42,28,4,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeff@lemdro.id,100,16,3,3,16,15,0,0,0,1,1,0,1,0,11,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rich8n@lemmy.world,0,0,0,0,25,10,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,47,0,0,0,0
nIi7WJVZwktT4Ze@fost.hu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FallingHorizontally@lemmy.world,1,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,97,0,2,6,0,0,0,76,0,0,0,0
Siegfried@lemmy.world,0,0,3,15,0,3,0,0,0,0,0,0,9,0,0,0,11,0,0,0,1,111,0,1,0,22,0,0,0,16,0,1,0,0
pulverizedcoccyx@lemmy.ca,0,0,80,8,0,3,0,0,0,0,5,13,18,0,0,11,0,0,0,0,0,20,11,0,0,0,5,0,0,19,0,0,0,0
tourist@lemmy.world,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,24,0,0,0,0
YodaDaCoda@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,47,0,0,0,0,0,81,16,0,0,0,0,0,14,0,0,0,0,0
eggrror404@lemmy.world,66,0,15,12,5,6,0,0,0,5,14,3,3,0,0,2,25,0,0,0,1,9,15,0,11,0,0,0,0,0,0,0,0,0
Manfredolin@feddit.de,67,0,0,0,0,1,0,0,0,0,1,0,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,53,2,0,0,0
Bquintb@midwest.social,86,5,0,5,2,6,1,14,0,1,1,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,7,0,0,0,0
fakeCheese@lemmy.blahaj.zone,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,20,151,3,0,0,0,0,0,0,0,11,0,0,0,0
jballs@sh.itjust.works,4,0,0,1,3,0,20,19,25,0,0,0,0,0,16,30,30,15,0,0,1,7,2,0,0,3,7,0,0,6,2,0,0,0
BonfireOvDreams@lemmy.world,27,0,0,0,0,24,0,0,0,31,0,0,12,0,0,0,7,75,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
ssebastianoo@programming.dev,0,0,0,0,0,0,0,0,0,0,1,26,107,0,0,0,0,0,0,0,0,0,0,0,13,42,0,0,0,0,0,0,0,0
Micromot@feddit.de,74,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,1,23,0,0,0,0,0,0,71,4,0,0,0
daskibby@lemmynsfw.com,108,0,0,26,0,22,3,0,4,10,1,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0
hungryphrog@lemmy.blahaj.zone,9,8,1,0,0,2,0,0,0,0,66,0,1,0,0,22,5,0,0,0,0,61,8,0,0,0,0,0,0,3,0,0,0,0
noobdoomguy8658@feddit.de,67,0,0,0,0,1,0,0,0,0,0,0,65,0,0,0,6,2,0,0,0,12,10,0,0,0,0,0,0,23,0,0,0,0
astronaut_sloth@mander.xyz,99,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,0,0,0,0,1,0,1,0,0,0,0
Putykat@lemmy.world,40,47,0,0,0,21,0,0,0,0,24,0,5,0,0,0,0,0,0,0,22,0,7,11,0,0,0,0,0,8,0,0,0,0
Curated_Android@lemdro.id,87,17,2,3,18,11,0,0,0,1,0,0,2,1,11,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
batmancer@lemmy.world,29,0,2,0,52,1,0,21,1,3,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,46,0,0
Haneul@lemmy.world,136,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,16,1,1,1,0,1,0,18,0,0,0
dephyre@lemmy.world,68,0,1,0,1,0,39,16,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,20,0,0,0,0
Vanshaj@lemmy.world,31,0,1,1,1,6,0,0,0,4,14,0,4,0,0,2,53,0,0,0,7,8,5,0,3,3,7,4,1,29,0,0,0,0
exec@pawb.social,63,0,0,7,0,37,0,0,0,0,0,0,19,1,0,0,0,0,0,0,10,19,9,0,0,0,17,0,0,1,0,0,0,0
Rez@beehaw.org,71,0,0,0,0,80,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0
mookulator@mander.xyz,26,0,0,0,6,5,0,0,0,0,0,36,0,0,0,0,47,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
Deme@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0
enil5@sh.itjust.works,0,0,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,150,0,0,0,0
DustyNipples@lemmy.world,15,0,0,0,0,11,0,0,0,0,27,8,15,0,1,20,0,0,0,0,2,22,13,0,0,34,0,2,0,10,0,0,0,0
SpeedrunnerG55@lemmy.world,1,2,0,0,0,4,0,0,0,0,0,1,4,0,0,3,0,0,0,1,1,34,17,0,0,0,7,54,31,0,19,0,0,0
ptz@dubvee.org,0,0,0,0,0,7,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
roze_sha@programming.dev,83,0,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,1,56,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0
lvxferre@lemmy.ml,131,2,3,0,4,10,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,4,5,0,5,0,0,0,0,4,0,0,0,0
Alenalda@lemmy.world,0,0,0,1,0,18,0,0,0,0,0,0,0,0,3,32,51,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protogen32@lemmy.blahaj.zone,23,3,0,0,0,11,0,0,0,0,1,0,16,0,0,1,6,0,0,0,0,16,1,0,49,1,1,6,12,28,0,0,0,0
